brand,count,percentage,registeredUsers,appOpens,year,quarter,state
OnePlus,38343,0.014746672451032878,2600112,10928094,2019,2,punjab
Motorola,34974,0.013450959035610773,2600112,10928094,2019,2,punjab
Huawei,30298,0.011652574966001465,2600112,10928094,2019,2,punjab
Lenovo,26203,0.010077642809232833,2600112,10928094,2019,2,punjab
Others,201744,0.07759050379368274,2600112,10928094,2019,2,punjab
Xiaomi,734257,0.24783264528153756,2962713,40860886,2019,3,punjab
Samsung,678439,0.2289924808781681,2962713,40860886,2019,3,punjab
Vivo,489141,0.1650990156657091,2962713,40860886,2019,3,punjab
Oppo,390270,0.1317272378391022,2962713,40860886,2019,3,punjab
Apple,216888,0.07320587583069976,2962713,40860886,2019,3,punjab
Realme,94292,0.03182623494074519,2962713,40860886,2019,3,punjab
OnePlus,41581,0.014034771508411379,2962713,40860886,2019,3,punjab
Motorola,37064,0.01251015538798392,2962713,40860886,2019,3,punjab
Huawei,34669,0.011701774690967367,2962713,40860886,2019,3,punjab
Lenovo,26124,0.008817593874263218,2962713,40860886,2019,3,punjab
Others,219988,0.07425221410241221,2962713,40860886,2019,3,punjab
Xiaomi,818456,0.24639360913641095,3321742,47673880,2019,4,punjab
Samsung,760808,0.229038859730828,3321742,47673880,2019,4,punjab
Vivo,563524,0.1696471309331068,3321742,47673880,2019,4,punjab
Oppo,446759,0.13449539428408347,3321742,47673880,2019,4,punjab
Apple,240275,0.07233403437112214,3321742,47673880,2019,4,punjab
Realme,109206,0.03287612343162112,3321742,47673880,2019,4,punjab
OnePlus,44151,0.013291519931409484,3321742,47673880,2019,4,punjab
Motorola,38939,0.011722463695253876,3321742,47673880,2019,4,punjab
Huawei,38449,0.011574950733681304,3321742,47673880,2019,4,punjab
Lenovo,27158,0.008175830633444741,3321742,47673880,2019,4,punjab
Others,234017,0.07045008311903814,3321742,47673880,2019,4,punjab
Xiaomi,912905,0.2441247524402982,3739502,53853710,2020,1,punjab
Samsung,851006,0.22757201359967183,3739502,53853710,2020,1,punjab
Vivo,654259,0.17495885815811837,3739502,53853710,2020,1,punjab
Oppo,515340,0.13780979392443166,3739502,53853710,2020,1,punjab
Apple,267276,0.07147368820768113,3739502,53853710,2020,1,punjab
Realme,126920,0.033940348206793314,3739502,53853710,2020,1,punjab
OnePlus,46432,0.012416626598942854,3739502,53853710,2020,1,punjab
Huawei,42483,0.011360603631178696,3739502,53853710,2020,1,punjab
Motorola,40631,0.010865350519935542,3739502,53853710,2020,1,punjab
Lenovo,28708,0.007676958054842597,3739502,53853710,2020,1,punjab
Others,253542,0.06780100665810582,3739502,53853710,2020,1,punjab
Xiaomi,1025347,0.24265805478713548,4225481,51289576,2020,2,punjab
Samsung,957955,0.2267091012833805,4225481,51289576,2020,2,punjab
Vivo,759075,0.1796422703119479,4225481,51289576,2020,2,punjab
Oppo,599062,0.1417736820967838,4225481,51289576,2020,2,punjab
Apple,293955,0.06956722796765623,4225481,51289576,2020,2,punjab
Realme,145881,0.03452411689935418,4225481,51289576,2020,2,punjab
OnePlus,48354,0.011443430937211646,4225481,51289576,2020,2,punjab
Huawei,46802,0.011076135474280916,4225481,51289576,2020,2,punjab
Motorola,42817,0.010133047574938806,4225481,51289576,2020,2,punjab
Lenovo,30136,0.007131969117835342,4225481,51289576,2020,2,punjab
Others,276097,0.06534096354947519,4225481,51289576,2020,2,punjab
Xiaomi,1124885,0.23963126670533824,4694233,58946732,2020,3,punjab
Samsung,1063448,0.22654350561635947,4694233,58946732,2020,3,punjab
Vivo,872561,0.18587935451861892,4694233,58946732,2020,3,punjab
Oppo,675846,0.1439736800452811,4694233,58946732,2020,3,punjab
Apple,322529,0.06870749705010382,4694233,58946732,2020,3,punjab
Realme,167279,0.035635001500777655,4694233,58946732,2020,3,punjab
OnePlus,50950,0.01085374330588192,4694233,58946732,2020,3,punjab
Huawei,50512,0.010760437328100246,4694233,58946732,2020,3,punjab
Motorola,44739,0.00953063045656234,4694233,58946732,2020,3,punjab
Lenovo,31345,0.006677342177092616,4694233,58946732,2020,3,punjab
Others,290139,0.06180754129588369,4694233,58946732,2020,3,punjab
Xiaomi,1219022,0.23634222512092207,5157868,71191183,2020,4,punjab
Samsung,1169264,0.22669521593030298,5157868,71191183,2020,4,punjab
Vivo,979161,0.18983832079456087,5157868,71191183,2020,4,punjab
Oppo,750319,0.145470764277023,5157868,71191183,2020,4,punjab
Apple,356113,0.06904267422120923,5157868,71191183,2020,4,punjab
Realme,189809,0.03679989484027121,5157868,71191183,2020,4,punjab
Huawei,53936,0.0104570337976854,5157868,71191183,2020,4,punjab
OnePlus,53667,0.010404880466115068,5157868,71191183,2020,4,punjab
Motorola,46455,0.009006628320073333,5157868,71191183,2020,4,punjab
HMD Global,32870,0.006372788136493605,5157868,71191183,2020,4,punjab
Others,307252,0.05956957409534327,5157868,71191183,2020,4,punjab
Xiaomi,1304479,0.23424874079173938,5568777,81052268,2021,1,punjab
Samsung,1249727,0.22441677948317917,5568777,81052268,2021,1,punjab
Vivo,1083200,0.19451308608694512,5568777,81052268,2021,1,punjab
Oppo,815718,0.14648063659219968,5568777,81052268,2021,1,punjab
Apple,384485,0.06904298735611068,5568777,81052268,2021,1,punjab
Realme,212940,0.038238198441058066,5568777,81052268,2021,1,punjab
OnePlus,56962,0.01022881684793627,5568777,81052268,2021,1,punjab
Huawei,56391,0.0101262808692106,5568777,81052268,2021,1,punjab
Motorola,47632,0.00855340409572874,5568777,81052268,2021,1,punjab
Tecno,35552,0.006384166577329277,5568777,81052268,2021,1,punjab
Others,321691,0.05776690285856302,5568777,81052268,2021,1,punjab
Xiaomi,1380642,0.23100994085549048,5976548,85894089,2021,2,punjab
Samsung,1317948,0.22051993893464925,5976548,85894089,2021,2,punjab
Vivo,1187613,0.19871219975142843,5976548,85894089,2021,2,punjab
Oppo,881894,0.14755909264009925,5976548,85894089,2021,2,punjab
Apple,418009,0.06994154485164346,5976548,85894089,2021,2,punjab
Realme,250679,0.041943777578629,5976548,85894089,2021,2,punjab
OnePlus,61777,0.010336568868852054,5976548,85894089,2021,2,punjab
Huawei,56066,0.009381000537433983,5976548,85894089,2021,2,punjab
Motorola,47652,0.00797316444208262,5976548,85894089,2021,2,punjab
Tecno,44884,0.007510020834769503,5976548,85894089,2021,2,punjab
Others,329384,0.05511275070492197,5976548,85894089,2021,2,punjab
Xiaomi,1468863,0.22826643368575736,6434862,107614155,2021,3,punjab
Samsung,1373929,0.2135133589500443,6434862,107614155,2021,3,punjab
Vivo,1315799,0.20447975418897874,6434862,107614155,2021,3,punjab
Oppo,964011,0.1498106719304936,6434862,107614155,2021,3,punjab
Apple,450178,0.06995923144894171,6434862,107614155,2021,3,punjab
Realme,292875,0.04551379656626669,6434862,107614155,2021,3,punjab
OnePlus,71087,0.011047167755889714,6434862,107614155,2021,3,punjab
Huawei,59682,0.009274790974538382,6434862,107614155,2021,3,punjab
Tecno,54005,0.008392565372808306,6434862,107614155,2021,3,punjab
Motorola,47647,0.007404509995707756,6434862,107614155,2021,3,punjab
Others,336786,0.05233771913057343,6434862,107614155,2021,3,punjab
Xiaomi,1548508,0.22507046769503306,6880103,138427499,2021,4,punjab
Samsung,1427734,0.2075163700310882,6880103,138427499,2021,4,punjab
Vivo,1424349,0.20702437158280915,6880103,138427499,2021,4,punjab
Oppo,1041175,0.15133131001091119,6880103,138427499,2021,4,punjab
Apple,497157,0.07226011005939882,6880103,138427499,2021,4,punjab
Realme,350868,0.05099749233405372,6880103,138427499,2021,4,punjab
OnePlus,80227,0.011660726590866444,6880103,138427499,2021,4,punjab
Tecno,62454,0.0090774803807443,6880103,138427499,2021,4,punjab
Huawei,58314,0.008475745203233149,6880103,138427499,2021,4,punjab
Motorola,48503,0.00704974910986071,6880103,138427499,2021,4,punjab
Others,340814,0.049536177002001275,6880103,138427499,2021,4,punjab
Xiaomi,713005,0.2257629499316383,3158202,0,2018,1,rajasthan
Samsung,662282,0.20970222930642182,3158202,0,2018,1,rajasthan
Vivo,535439,0.16953918717042166,3158202,0,2018,1,rajasthan
Oppo,352258,0.111537514066548,3158202,0,2018,1,rajasthan
Realme,149488,0.04733326114035771,3158202,0,2018,1,rajasthan
Apple,94107,0.029797650688588,3158202,0,2018,1,rajasthan
OnePlus,71745,0.0227170396320438,3158202,0,2018,1,rajasthan
Gionee,69299,0.021942548323381467,3158202,0,2018,1,rajasthan
Lenovo,63011,0.019951542048292036,3158202,0,2018,1,rajasthan
Motorola,61235,0.019389196764488147,3158202,0,2018,1,rajasthan
Others,386333,0.12232688092781906,3158202,0,2018,1,rajasthan
Xiaomi,966424,0.22939289298460655,4212964,0,2018,2,rajasthan
Samsung,874984,0.20768845876679695,4212964,0,2018,2,rajasthan
Vivo,735141,0.17449496364080017,4212964,0,2018,2,rajasthan
Oppo,479239,0.11375340496619482,4212964,0,2018,2,rajasthan
Realme,195523,0.046409843521093466,4212964,0,2018,2,rajasthan
Apple,119357,0.028330885333935917,4212964,0,2018,2,rajasthan
OnePlus,87155,0.02068733556707344,4212964,0,2018,2,rajasthan
Gionee,84445,0.020044082978159794,4212964,0,2018,2,rajasthan
Lenovo,79981,0.018984496425794285,4212964,0,2018,2,rajasthan
Motorola,78566,0.018648628376601365,4212964,0,2018,2,rajasthan
Others,512149,0.12156500743894322,4212964,0,2018,2,rajasthan
Xiaomi,1205544,0.23293497206911162,5175453,0,2018,3,rajasthan
Samsung,1072593,0.20724620627411747,5175453,0,2018,3,rajasthan
Vivo,938611,0.18135823086404224,5175453,0,2018,3,rajasthan
Oppo,601973,0.11631310341336304,5175453,0,2018,3,rajasthan
Realme,239840,0.046341837130005815,5175453,0,2018,3,rajasthan
Apple,140247,0.027098497464859598,5175453,0,2018,3,rajasthan
OnePlus,101721,0.0196545114021903,5175453,0,2018,3,rajasthan
Gionee,95819,0.018514128135256953,5175453,0,2018,3,rajasthan
Motorola,91763,0.017730428621417296,5175453,0,2018,3,rajasthan
Huawei,91725,0.017723086268970078,5175453,0,2018,3,rajasthan
Others,595617,0.1150849983566656,5175453,0,2018,3,rajasthan
Xiaomi,1482976,0.2332186040689206,6358738,0,2018,4,rajasthan
Samsung,1317264,0.2071580870292187,6358738,0,2018,4,rajasthan
Vivo,1200927,0.1888624755415304,6358738,0,2018,4,rajasthan
Oppo,760058,0.11952969284156699,6358738,0,2018,4,rajasthan
Realme,293498,0.04615664303199786,6358738,0,2018,4,rajasthan
Apple,166540,0.02619073155711086,6358738,0,2018,4,rajasthan
OnePlus,117138,0.018421579879529554,6358738,0,2018,4,rajasthan
Huawei,115507,0.018165082442459495,6358738,0,2018,4,rajasthan
Motorola,107515,0.01690822927442521,6358738,0,2018,4,rajasthan
Gionee,106066,0.01668035386895953,6358738,0,2018,4,rajasthan
Others,691249,0.10870852046428081,6358738,0,2018,4,rajasthan
Xiaomi,1788113,0.2318549924249929,7712204,0,2019,1,rajasthan
Samsung,1592757,0.20652423094617312,7712204,0,2019,1,rajasthan
Vivo,1503951,0.19500923471422696,7712204,0,2019,1,rajasthan
Oppo,948608,0.12300089572319405,7712204,0,2019,1,rajasthan
Realme,350506,0.0454482272512501,7712204,0,2019,1,rajasthan
Apple,191305,0.024805490103736883,7712204,0,2019,1,rajasthan
Huawei,143491,0.01860570596939604,7712204,0,2019,1,rajasthan
OnePlus,131526,0.01705426879268235,7712204,0,2019,1,rajasthan
Gionee,123156,0.015968975924392042,7712204,0,2019,1,rajasthan
Motorola,121229,0.015719112201907522,7712204,0,2019,1,rajasthan
Others,817562,0.10600886594804805,7712204,0,2019,1,rajasthan
Xiaomi,2038775,0.2321026965705006,8783935,62787336,2019,2,rajasthan
Samsung,1811211,0.20619585641287191,8783935,62787336,2019,2,rajasthan
Vivo,1744564,0.19860848241704884,8783935,62787336,2019,2,rajasthan
Oppo,1100301,0.12526288047441153,8783935,62787336,2019,2,rajasthan
Realme,400579,0.045603593378138615,8783935,62787336,2019,2,rajasthan
Apple,212354,0.024175269967275488,8783935,62787336,2019,2,rajasthan
Huawei,163775,0.01864483286818493,8783935,62787336,2019,2,rajasthan
OnePlus,142119,0.01617942300347168,8783935,62787336,2019,2,rajasthan
Gionee,135881,0.015469262921458322,8783935,62787336,2019,2,rajasthan
Motorola,131957,0.015022538304302115,8783935,62787336,2019,2,rajasthan
Others,902419,0.102735163682336,8783935,62787336,2019,2,rajasthan
Xiaomi,2275622,0.232270224543405,9797304,238338999,2019,3,rajasthan
Samsung,1996093,0.20373900820062335,9797304,238338999,2019,3,rajasthan
Vivo,1985897,0.20269831374018812,9797304,238338999,2019,3,rajasthan
Oppo,1244255,0.12699973380432006,9797304,238338999,2019,3,rajasthan
Realme,458929,0.046842376229215714,9797304,238338999,2019,3,rajasthan
Apple,232599,0.023741123068142012,9797304,238338999,2019,3,rajasthan
Huawei,184875,0.018869987090326074,9797304,238338999,2019,3,rajasthan
OnePlus,152982,0.01561470380014747,9797304,238338999,2019,3,rajasthan
Gionee,146595,0.014962789763387968,9797304,238338999,2019,3,rajasthan
Motorola,139254,0.01421350200014208,9797304,238338999,2019,3,rajasthan
Others,980203,0.10004823776010216,9797304,238338999,2019,3,rajasthan
Xiaomi,2527395,0.23133984699906116,10925031,288904693,2019,4,rajasthan
Vivo,2262135,0.20705982436113912,10925031,288904693,2019,4,rajasthan
Samsung,2211270,0.2024040023318927,10925031,288904693,2019,4,rajasthan
Oppo,1410408,0.12909876411334667,10925031,288904693,2019,4,rajasthan
Realme,530557,0.04856343199392295,10925031,288904693,2019,4,rajasthan
Apple,250014,0.022884511723582295,10925031,288904693,2019,4,rajasthan
Huawei,204976,0.0187620520252986,10925031,288904693,2019,4,rajasthan
OnePlus,162057,0.014833550586721447,10925031,288904693,2019,4,rajasthan
Gionee,157774,0.014441515085861084,10925031,288904693,2019,4,rajasthan
Motorola,147914,0.013539000484300685,10925031,288904693,2019,4,rajasthan
Others,1060531,0.0970735002948733,10925031,288904693,2019,4,rajasthan
Xiaomi,2776323,0.22865350694812484,12142053,341815756,2020,1,rajasthan
Vivo,2582003,0.21264962358507247,12142053,341815756,2020,1,rajasthan
Samsung,2440121,0.20096444975161942,12142053,341815756,2020,1,rajasthan
Oppo,1591219,0.13105024331552498,12142053,341815756,2020,1,rajasthan
Realme,608298,0.05009844710775023,12142053,341815756,2020,1,rajasthan
Apple,267588,0.022038118265502546,12142053,341815756,2020,1,rajasthan
Huawei,225019,0.01853220373852758,12142053,341815756,2020,1,rajasthan
OnePlus,170114,0.014010316047870982,12142053,341815756,2020,1,rajasthan
Gionee,158979,0.013093255316872691,12142053,341815756,2020,1,rajasthan
Motorola,156126,0.012858286815252742,12142053,341815756,2020,1,rajasthan
Others,1166263,0.09605154910788151,12142053,341815756,2020,1,rajasthan
Xiaomi,3073847,0.22663138296040883,13563201,329941181,2020,2,rajasthan
Vivo,2941265,0.216856256867387,13563201,329941181,2020,2,rajasthan
Samsung,2715434,0.20020598382343519,13563201,329941181,2020,2,rajasthan
Oppo,1799104,0.13264597346894733,13563201,329941181,2020,2,rajasthan
Realme,689124,0.05080836006190574,13563201,329941181,2020,2,rajasthan
Apple,283321,0.020888947970320575,13563201,329941181,2020,2,rajasthan
Huawei,246837,0.0181990224873907,13563201,329941181,2020,2,rajasthan
Tecno,183365,0.013519301232798953,13563201,329941181,2020,2,rajasthan
OnePlus,177245,0.013068080315258912,13563201,329941181,2020,2,rajasthan
Gionee,172589,0.012724798519169626,13563201,329941181,2020,2,rajasthan
Others,1281070,0.09445189229297715,13563201,329941181,2020,2,rajasthan
Xiaomi,3353468,0.2240213576859265,14969412,436682870,2020,3,rajasthan
Vivo,3346801,0.22357598281081448,14969412,436682870,2020,3,rajasthan
Samsung,2973921,0.19866652076915245,14969412,436682870,2020,3,rajasthan
Oppo,2001908,0.13373324216074753,14969412,436682870,2020,3,rajasthan
Realme,784695,0.05241989464916858,14969412,436682870,2020,3,rajasthan
Apple,302588,0.020213753218897308,14969412,436682870,2020,3,rajasthan
Huawei,265862,0.017760350239541808,14969412,436682870,2020,3,rajasthan
Tecno,214914,0.014356876542645763,14969412,436682870,2020,3,rajasthan
OnePlus,186566,0.012463148185112415,14969412,436682870,2020,3,rajasthan
Gionee,180038,0.01202705891186641,14969412,436682870,2020,3,rajasthan
Others,1358651,0.09076181482612677,14969412,436682870,2020,3,rajasthan
Vivo,3720519,0.22784043400242532,16329494,511015109,2020,4,rajasthan
Xiaomi,3613815,0.22130600005119572,16329494,511015109,2020,4,rajasthan
Samsung,3222360,0.19733373244755778,16329494,511015109,2020,4,rajasthan
Oppo,2201891,0.13484134903384024,16329494,511015109,2020,4,rajasthan
Realme,880750,0.05393614768467413,16329494,511015109,2020,4,rajasthan
Apple,323405,0.019804961500950367,16329494,511015109,2020,4,rajasthan
Huawei,283175,0.017341321170147708,16329494,511015109,2020,4,rajasthan
Tecno,259273,0.015877589348451335,16329494,511015109,2020,4,rajasthan
OnePlus,195918,0.011997799809351103,16329494,511015109,2020,4,rajasthan
Gionee,188604,0.01154989860677863,16329494,511015109,2020,4,rajasthan
Others,1439784,0.0881707663446277,16329494,511015109,2020,4,rajasthan
Vivo,4143832,0.23463061845340447,17661088,632535059,2021,1,rajasthan
Xiaomi,3873176,0.21930562828292346,17661088,632535059,2021,1,rajasthan
Samsung,3430073,0.19421640388179937,17661088,632535059,2021,1,rajasthan
Oppo,2390404,0.13534862631339586,17661088,632535059,2021,1,rajasthan
Realme,987022,0.05588681739199759,17661088,632535059,2021,1,rajasthan
Apple,347215,0.019659887318380385,17661088,632535059,2021,1,rajasthan
Tecno,301891,0.017093567508411713,17661088,632535059,2021,1,rajasthan
Huawei,295928,0.01675593259033645,17661088,632535059,2021,1,rajasthan
OnePlus,208798,0.011822487946382465,17661088,632535059,2021,1,rajasthan
Gionee,189685,0.010740278288630915,17661088,632535059,2021,1,rajasthan
Others,1493064,0.08453975202433735,17661088,632535059,2021,1,rajasthan
Vivo,4603263,0.24251971117410398,18980985,1072091232,2021,2,rajasthan
Xiaomi,4079016,0.2149001224119823,18980985,1072091232,2021,2,rajasthan
Samsung,3591961,0.18923996831565906,18980985,1072091232,2021,2,rajasthan
Oppo,2591657,0.13653964744190042,18980985,1072091232,2021,2,rajasthan
Realme,1162747,0.06125851740570892,18980985,1072091232,2021,2,rajasthan
Tecno,375642,0.019790437640617702,18980985,1072091232,2021,2,rajasthan
Apple,373677,0.01968691298159711,18980985,1072091232,2021,2,rajasthan
Huawei,291917,0.015379444217462897,18980985,1072091232,2021,2,rajasthan
OnePlus,233039,0.012277497716793939,18980985,1072091232,2021,2,rajasthan
Motorola,188248,0.009917715018477703,18980985,1072091232,2021,2,rajasthan
Others,1489818,0.07849002567569596,18980985,1072091232,2021,2,rajasthan
Vivo,5212563,0.2542780018893176,20499465,1429553825,2021,3,rajasthan
Xiaomi,4289230,0.20923619226160292,20499465,1429553825,2021,3,rajasthan
Samsung,3672997,0.17917526140316345,20499465,1429553825,2021,3,rajasthan
Oppo,2855694,0.13930578188260034,20499465,1429553825,2021,3,rajasthan
Realme,1363093,0.06649407679663835,20499465,1429553825,2021,3,rajasthan
Tecno,456211,0.02225477591732272,20499465,1429553825,2021,3,rajasthan
Apple,403105,0.019664171723505954,20499465,1429553825,2021,3,rajasthan
Huawei,298651,0.014568721671516793,20499465,1429553825,2021,3,rajasthan
OnePlus,283924,0.013850312678891863,20499465,1429553825,2021,3,rajasthan
Motorola,186498,0.009097700842436619,20499465,1429553825,2021,3,rajasthan
Others,1477499,0.07207500293300337,20499465,1429553825,2021,3,rajasthan
Vivo,5751824,0.26171775642777456,21977202,1185124031,2021,4,rajasthan
Xiaomi,4469665,0.203377345305376,21977202,1185124031,2021,4,rajasthan
Samsung,3782393,0.17210530257673384,21977202,1185124031,2021,4,rajasthan
Oppo,3095179,0.1408358989465538,21977202,1185124031,2021,4,rajasthan
Realme,1624796,0.07393097629079444,21977202,1185124031,2021,4,rajasthan
Tecno,521804,0.023742967826386633,21977202,1185124031,2021,4,rajasthan
Apple,462924,0.021063827870354015,21977202,1185124031,2021,4,rajasthan
OnePlus,336937,0.015331205491945698,21977202,1185124031,2021,4,rajasthan
Huawei,287470,0.01308037301563684,21977202,1185124031,2021,4,rajasthan
Motorola,189233,0.00861042274626224,21977202,1185124031,2021,4,rajasthan
Others,1454977,0.06620392350218195,21977202,1185124031,2021,4,rajasthan
Samsung,5534,0.2759962096653534,20051,0,2018,1,sikkim
Xiaomi,4679,0.23335494489052916,20051,0,2018,1,sikkim
Vivo,2155,0.10747593636227619,20051,0,2018,1,sikkim
Oppo,1825,0.091017904343923,20051,0,2018,1,sikkim
Apple,865,0.0431399930178046,20051,0,2018,1,sikkim
Realme,815,0.040646351802902596,20051,0,2018,1,sikkim
Lenovo,586,0.02922547503865144,20051,0,2018,1,sikkim
Motorola,575,0.028676873971372998,20051,0,2018,1,sikkim
OnePlus,528,0.026332851229365118,20051,0,2018,1,sikkim
Asus,308,0.015360829883796319,20051,0,2018,1,sikkim
Others,2181,0.10877262979402523,20051,0,2018,1,sikkim
Samsung,7827,0.27857066590739227,28097,0,2018,2,sikkim
Xiaomi,6559,0.2334412926646973,28097,0,2018,2,sikkim
Vivo,3254,0.1158130761291241,28097,0,2018,2,sikkim
Oppo,2531,0.09008079154358116,28097,0,2018,2,sikkim
Apple,1120,0.03986190696515642,28097,0,2018,2,sikkim
Realme,1110,0.03950599708153896,28097,0,2018,2,sikkim
Motorola,773,0.027511834003630282,28097,0,2018,2,sikkim
Lenovo,759,0.027013560166565826,28097,0,2018,2,sikkim
OnePlus,690,0.024557781969605296,28097,0,2018,2,sikkim
Micromax,424,0.015090579065380645,28097,0,2018,2,sikkim
Others,3050,0.10855251450332776,28097,0,2018,2,sikkim
Samsung,10790,0.2866859739086537,37637,0,2018,3,sikkim
Xiaomi,8637,0.22948162712224673,37637,0,2018,3,sikkim
Vivo,4649,0.12352206605202327,37637,0,2018,3,sikkim
Oppo,3465,0.09206366075935914,37637,0,2018,3,sikkim
Realme,1459,0.038765045035470416,37637,0,2018,3,sikkim
Apple,1423,0.03780853946913941,37637,0,2018,3,sikkim
Motorola,945,0.025108271116188855,37637,0,2018,3,sikkim
Lenovo,886,0.0235406647713686,37637,0,2018,3,sikkim
OnePlus,823,0.021866780030289343,37637,0,2018,3,sikkim
Micromax,570,0.015144671466907565,37637,0,2018,3,sikkim
Others,3990,0.10601270026835295,37637,0,2018,3,sikkim
Samsung,14281,0.2942230829453212,48538,0,2018,4,sikkim
Xiaomi,11024,0.22712101858337796,48538,0,2018,4,sikkim
Vivo,6387,0.13158762206930652,48538,0,2018,4,sikkim
Oppo,4507,0.09285508261568255,48538,0,2018,4,sikkim
Realme,1848,0.03807326218632824,48538,0,2018,4,sikkim
Apple,1799,0.03706374387078166,48538,0,2018,4,sikkim
Motorola,1119,0.023054101940747456,48538,0,2018,4,sikkim
Lenovo,1038,0.021385306357905146,48538,0,2018,4,sikkim
OnePlus,969,0.019963739750298734,48538,0,2018,4,sikkim
Huawei,689,0.014195063661461123,48538,0,2018,4,sikkim
Others,4877,0.1004779760187894,48538,0,2018,4,sikkim
Samsung,17397,0.29508446977406877,58956,0,2019,1,sikkim
Xiaomi,13387,0.22706764366646312,58956,0,2019,1,sikkim
Vivo,7997,0.13564353076870886,58956,0,2019,1,sikkim
Oppo,5660,0.09600379944365289,58956,0,2019,1,sikkim
Realme,2237,0.037943551122871295,58956,0,2019,1,sikkim
Apple,2138,0.03626433272270846,58956,0,2019,1,sikkim
Motorola,1274,0.021609335775832825,58956,0,2019,1,sikkim
Lenovo,1168,0.019811384761517063,58956,0,2019,1,sikkim
OnePlus,1088,0.01845444059976932,58956,0,2019,1,sikkim
Huawei,849,0.014400569916547933,58956,0,2019,1,sikkim
Others,5761,0.09771694144785942,58956,0,2019,1,sikkim
Samsung,21576,0.3038916041071001,70999,398520,2019,2,sikkim
Xiaomi,16005,0.22542571022127073,70999,398520,2019,2,sikkim
Vivo,9656,0.1360019155199369,70999,398520,2019,2,sikkim
Oppo,6810,0.09591684389920985,70999,398520,2019,2,sikkim
Realme,2677,0.03770475640501979,70999,398520,2019,2,sikkim
Apple,2509,0.03533852589473091,70999,398520,2019,2,sikkim
Motorola,1473,0.020746771081282835,70999,398520,2019,2,sikkim
Lenovo,1289,0.01815518528429978,70999,398520,2019,2,sikkim
OnePlus,1220,0.017183340610431135,70999,398520,2019,2,sikkim
Huawei,1001,0.01409879012380456,70999,398520,2019,2,sikkim
Others,6783,0.09553655685291342,70999,398520,2019,2,sikkim
Samsung,25449,0.3098699590882525,82128,1316804,2019,3,sikkim
Xiaomi,18366,0.22362653419053186,82128,1316804,2019,3,sikkim
Vivo,11399,0.13879553867134228,82128,1316804,2019,3,sikkim
Oppo,7934,0.09660529904539256,82128,1316804,2019,3,sikkim
Realme,3080,0.037502435223066434,82128,1316804,2019,3,sikkim
Apple,2833,0.03449493473602182,82128,1316804,2019,3,sikkim
Motorola,1581,0.019250438340151957,82128,1316804,2019,3,sikkim
OnePlus,1352,0.016462107929086305,82128,1316804,2019,3,sikkim
Lenovo,1279,0.015573251509838302,82128,1316804,2019,3,sikkim
Huawei,1126,0.013710305864017143,82128,1316804,2019,3,sikkim
Others,7729,0.09410919540229885,82128,1316804,2019,3,sikkim
Samsung,29310,0.31525620616959943,92972,1552004,2019,4,sikkim
Xiaomi,20528,0.22079765951039024,92972,1552004,2019,4,sikkim
Vivo,13224,0.14223637224110486,92972,1552004,2019,4,sikkim
Oppo,9175,0.09868562577980468,92972,1552004,2019,4,sikkim
Realme,3578,0.03848470507249494,92972,1552004,2019,4,sikkim
Apple,3131,0.033676805920061954,92972,1552004,2019,4,sikkim
Motorola,1676,0.018026932839994837,92972,1552004,2019,4,sikkim
OnePlus,1458,0.01568214085961365,92972,1552004,2019,4,sikkim
Lenovo,1347,0.014488233016392031,92972,1552004,2019,4,sikkim
Huawei,1245,0.013391128511810008,92972,1552004,2019,4,sikkim
Others,8300,0.08927419007873338,92972,1552004,2019,4,sikkim
Samsung,33471,0.31989563322533476,104631,1697163,2020,1,sikkim
Xiaomi,22619,0.21617876155250357,104631,1697163,2020,1,sikkim
Vivo,15342,0.14662958396651088,104631,1697163,2020,1,sikkim
Oppo,10442,0.09979833892441055,104631,1697163,2020,1,sikkim
Realme,4166,0.039816115682732654,104631,1697163,2020,1,sikkim
Apple,3439,0.03286788810199654,104631,1697163,2020,1,sikkim
Motorola,1728,0.016515181925050894,104631,1697163,2020,1,sikkim
OnePlus,1548,0.014794850474524758,104631,1697163,2020,1,sikkim
Lenovo,1491,0.014250078848524816,104631,1697163,2020,1,sikkim
HMD Global,1394,0.013323011344630176,104631,1697163,2020,1,sikkim
Others,8991,0.08593055595378042,104631,1697163,2020,1,sikkim
Samsung,38977,0.3250223063516815,119921,1912335,2020,2,sikkim
Xiaomi,25245,0.21051358811217386,119921,1912335,2020,2,sikkim
Vivo,18182,0.15161648084989285,119921,1912335,2020,2,sikkim
Oppo,12295,0.10252582950442375,119921,1912335,2020,2,sikkim
Realme,4814,0.040143094203684095,119921,1912335,2020,2,sikkim
Apple,3701,0.030861984139558544,119921,1912335,2020,2,sikkim
Motorola,1821,0.015184996789553122,119921,1912335,2020,2,sikkim
HMD Global,1669,0.013917495684659068,119921,1912335,2020,2,sikkim
OnePlus,1607,0.01340048865503123,119921,1912335,2020,2,sikkim
Lenovo,1576,0.01314198514021731,119921,1912335,2020,2,sikkim
Others,10034,0.08367175056912467,119921,1912335,2020,2,sikkim
Samsung,44424,0.32962091813642197,134773,2156470,2020,3,sikkim
Xiaomi,27830,0.206495366282564,134773,2156470,2020,3,sikkim
Vivo,21086,0.1564556699042093,134773,2156470,2020,3,sikkim
Oppo,14009,0.10394515221891625,134773,2156470,2020,3,sikkim
